MOLREGNO	MOL_TYPE	MOL_CHEMBL_ID	SMILE	ASSAYS	TID	TID_CHEMBL_ID	ACCESION	TAX_ID	STD_TYPE	VALUE_UM	PCHEMBL_VALUE	CLASS
1624157	Small molecule	CHEMBL3127531	Fc1ccc2c(c1)N(C1CCN(c3ccc(-c4ccc(C(F)(F)F)cc4)nn3)CC1)CC2	4	101234	CHEMBL5555	O00767	9606	IC50	0.23800000000000002	6.984999999999999	1
1725211	Small molecule	CHEMBL3218827	CC(C)(C)CNC(=O)C[C@H](NC(=O)C(=O)c1c[nH]c2ccccc12)C(=O)N[C@@H](CCc1ccccc1)C(=O)NCc1ccccc1	2	100624	CHEMBL4662	P28074	9606	IC50	0.0072499999999999995	8.165	1
2244638	Small molecule	CHEMBL4104727	O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCO[C@H]2OCC3)cc1F	2	11480	CHEMBL1980	Q14524	9606	IC50	9.204	5.855	1
2214303	Small molecule	CHEMBL4074392	O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCC3(C2)OCCO3)cc1F	2	11480	CHEMBL1980	Q14524	9606	IC50	3.1310000000000002	6.0	1
2235733	Small molecule	CHEMBL4095822	O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCC3(CC2)OCCO3)cc1F	2	11480	CHEMBL1980	Q14524	9606	IC50	1.8035	5.945	1
2216637	Small molecule	CHEMBL4076726	COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N=C=S)cc3)n2)c1	3	100974	CHEMBL5393	Q9UNQ0	9606	IC50	0.9106666666666667	6.086666666666666	1
1727981	Small molecule	CHEMBL3221570	Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C	2	10437	CHEMBL4780	P04058	7787	IC50	0.044384999999999994	7.58	1
1727680	Small molecule	CHEMBL3221272	Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C	2	10437	CHEMBL4780	P04058	7787	IC50	1.8765	6.535	1
1736103	Small molecule	CHEMBL3237558	NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1cccc(C2CC2)n1	2	10906	CHEMBL2599	P43405	9606	IC50	0.101021	7.65	1
1736770	Small molecule	CHEMBL3238219	CC(C)(C)CC[C@H](c1ccc(C(=O)NCc2nn[nH]n2)cc1)N1C(=O)C(c2cccc(F)c2)=N[C@]12CC[C@@H](C(C)(C)C)CC2	2	146	CHEMBL1985	P47871	9606	IC50	0.0805	7.265	1
361469	Small molecule	CHEMBL1421	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	2	101079	CHEMBL5122	Q16832	9606	IC50	0.41669999999999996	7.74	1
436277	Small molecule	CHEMBL572878	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	2	101079	CHEMBL5122	Q16832	9606	IC50	0.1295	7.1850000000000005	1
